vehicle_id,model_id,location_id,engine_id,title,year,used_or_new,vehicle_type,doors,seats,colour_ext_int,kilometres,price
F3814X3006H,T5091T4264N,H9857A8570S,L8963X5221Q,2021 Toyota Corolla Ascent Sport Hybrid,2021,USED,Front, 5 Doors, 5 Seats,White / -,42004,30990
C4207O2601A,K5834T4719E,N5364Z9086O,J9396T8955X,2008 Ford Falcon XR6,2008,USED,Rear, 4 Doors, 5 Seats,Red / Black,118601,15990
D2567Y8875H,N3475B7444R,E8806F3667N,F1159H3749I,2011 Mercedes-Benz C180 BE,2011,USED,Rear, 2 Doors, 4 Seats,Red / Black,124532,17910
I5412Z7364X,U4623K4127Y,O1353G7777M,P9669T1869H,2017 Hyundai Elantra Active 2.0 MPI,2017,USED,Front, 4 Doors, 5 Seats,Silver / -,68274,17990
Y1919M3141O,I7156N8362Z,B7344X8069B,E5682A2691K,2018 Subaru Forester 2.5I-L,2018,USED,AWD, 4 Doors, 5 Seats,White / -,77785,29912
O9409P1085C,X6622H2085R,J9744D2596I,J7264H2500Q,2023 Mitsubishi Outlander ES 7 Seat (2WD),2023,DEMO,Front, 4 Doors, 7 Seats,Silver / -,1800,41990
T3413L3161M,K2453V6240S,G4958Q9202F,G8474M1495F,2023 Volkswagen T-ROC R DSG 4MOTION Grid Edition,2023,NEW,Other,,,Blue / Black,15,60887
S1969N1320X,X2630X2580J,X2391X7271W,U4632F3478B,2018 Hyundai Sonata Active,2018,USED,Front, 4 Doors, 5 Seats,White / Black,65970,23730
K4106Q3467L,Z7481K9522F,L2309O3412U,R7567E5809K,2018 Hyundai Tucson Trophy Limited Edition,2018,USED,Front, 4 Doors, 5 Seats,White / -,70587,27990
Y3777W4503A,L2373Y1546J,B4547G7977O,T3444R3169F,2020 Toyota RAV4 GX AWD Hybrid,2020,USED,AWD, 5 Doors, 5 Seats,Silver / Black,104372,45888
H9218V6361I,M7543C8907D,Q8363V3325S,H6305J1604C,2017 Mazda CX-5 Akera (4X4),2017,USED,AWD, 4 Doors, 5 Seats,Grey / Grey,115585,29990
G6769I2387N,D9381A9722F,V7895M8943P,R3098V6305E,2014 Great Wall V240 (4X2),2014,USED,Rear, 4 Doors, 5 Seats,White / Black,111837,9980
L8240P2698Y,X4316N4683D,Z9121C3790S,J3613F8682S,2023 Volkswagen Multivan Comfortline Premium TDI340 SWB,2023,NEW,Front, 4 Doors, 7 Seats,Grey / Titanium Black Cloth & Leather,15,102887
D1800U2492K,G3027E2715B,N2501B8737W,N7152I3895H,2019 Volkswagen Polo 85 TSI Comfortline,2019,USED,Front, 5 Doors, 5 Seats,Blue / Black Cloth,69928,19990
N4342Z7919G,U8990R1323Z,M8507D2298X,P3423A7663G,2015 Nissan Serena Highway Star,2015,USED,Other,,,Silver / Black,133925,21990
I8775W9153Q,L3633H5136K,J3589I7417A,W3035P5917Q,2003 Holden Commodore Executive,2003,USED,Rear, 4 Doors, 5 Seats,Silver / Grey,415437,4995
S1833X4511F,P6176S5692D,Q4433K8460K,D2460Z9638L,2016 Volkswagen Caddy Maxi TSI220,2016,USED,Front, 4 Doors, 2 Seats,White / -,91722,27999
X4707O7583D,Y8104Y4170C,L1859N4684S,N2788Y2682Z,2014 Subaru Forester 2.0XT Premium,2014,USED,AWD, 4 Doors, 5 Seats,White / Black,152690,22990
S6194U4935P,S1357J9448H,N8344S7981A,R7923Q2932D,2020 Toyota Landcruiser LC200 GXL (4X4),2020,USED,4WD, 4 Doors, 8 Seats,White / Black,43667,118888
W9913F8901G,T7260R8533I,S1582I5217H,H4965Y7514J,2016 BMW X3 Xdrive 20D,2016,USED,4WD, 4 Doors, 5 Seats,White / Black,165394,27990
P2713T8427F,Q8808Z1784S,F2711H9155V,H2481V7436J,2020 Subaru Outback 2.5I Premium AWD,2020,USED,AWD, 4 Doors, 5 Seats,Blue / Black,100580,33930
T9575Q4711W,X6591T5836C,E6828Y1894E,J1567M8292M,2018 Ford Everest Ambiente (rwd 5 Seat) (5 YR),2018,USED,Rear, 4 Doors, 5 Seats,Grey / -,201201,27950
C1173V5155R,U6541N3009H,I9542W1949B,A2988K9238R,2015 BMW X5 xDrive 30D,2015,USED,Other,,,White / -,164980,39990
M8171U6508E,I6523T4561P,X8894T1653X,K9916D6845X,2017 Ford Everest Trend (4WD),2017,USED,4WD, 4 Doors, 7 Seats,Red / Black,76635,40980
T3163V6023V,F3839E4445P,L8188T5314Y,B1207B3857A,2020 Bentley Continental Gt GT,2020,USED,AWD,,,- / -,2287,469990
G5078F7110S,K6871S6655K,Y8356Y9241E,B8583L7934Q,2020 Mazda 3 G20 Evolve,2020,USED,Front, 4 Doors, 5 Seats,White / -,26476,27990
U4834D5589C,S4070D1866I,T4149H2802T,V3588N6020R,2012 Audi A1 Sportback 1.6 TDI Attraction,2012,USED,Front, 5 Doors, 5 Seats,Silver / Grey,129433,18990
G1878Q7715X,C9384E9543G,Y5464U9483U,D7795M2713T,2021 Mazda CX-8 GT (awd),2021,USED,AWD, 4 Doors, 7 Seats,White / Black,48532,53770
H2728P8256X,K4453P4279Z,S9759W9746Q,H9951V1368Y,2020 Mitsubishi Outlander ES 7 Seat (awd),2020,USED,AWD, 4 Doors, 7 Seats,Silver / Black,61713,28670
G6382P1449V,Z3732D2274R,G1198S7994X,Y7776L4900C,2016 Tesla Model X 90D,2016,USED,4WD, 4 Doors, 5 Seats,White / Black,74005,92888
Q8725W7534Q,O7334Z6893H,H9479O4368C,O1514S5166S,2016 Mercedes-Benz CLA45 AMG,2016,USED,AWD, 4 Doors, 5 Seats,White / -,75684,63950
Q6094Y8161K,F8754N4427U,Y8589X8995J,K8746Y4466M,2018 Mazda BT-50 XT (4X2),2018,USED,Rear, 2 Doors, 3 Seats,White / Black,163565,14999
S8209S6691R,T6519R8416D,N5062F6226S,L7103R3266L,2004 Nissan Skyline 350GT,2004,USED,Rear, 2 Doors,,- / -,60900,16990
T6263D4738B,Y1038D2597M,X9807W7928I,F7471O5511U,2017 Suzuki Vitara RT-S,2017,USED,Front, 4 Doors, 5 Seats,White / Cloth,40101,24990
V4220Z5247F,H7444D5108P,L4801T8898T,Z6305F3655B,2019 Hyundai Sonata Active,2019,USED,Front, 4 Doors, 5 Seats,White / Grey,101864,21871
W4238R9629J,B3789C7753W,W2086B7620Z,Z5399J1134L,2014 Hyundai Elantra Trophy,2014,USED,Front, 4 Doors, 5 Seats,Silver / Black,107104,14888
I5019P4831J,R6903Q5985A,J8971Z3275N,J2590E7895A,2012 Toyota Crown Hybrid,2012,USED,Rear,,,White / Brown,90598,21595
D2538U4485W,P5615M4070M,M4170I6843J,B8908A7412E,2014 Renault Clio RS 200 Sport,2014,USED,Front, 5 Doors, 5 Seats,Yellow / Black,175161,11888
Q7126W1447G,A8336Z7121N,U7827P2760T,V1165M2587R,2022 MG MG3 Auto Core,2022,DEMO,Front, 5 Doors, 5 Seats,Silver / Black & Grey Cloth,21,18990
K5621F7815V,X7506N3431E,Q5301X1315Q,S5931N1677O,2019 Mitsubishi Outlander ES 7 Seat (awd),2019,USED,AWD, 4 Doors, 7 Seats,Grey / -,69503,29999
R4999Z3081P,S1894K7881K,N1026V9303F,N3983U4674F,2019 Toyota Kluger GXL (4X4),2019,USED,AWD, 4 Doors, 7 Seats,White / Black,49094,49930
I2042P5939R,W2615Z4173A,Z1848P1319N,Z8567F1346Y,2015 Mitsubishi Pajero GLS LWB (4X4),2015,USED,4WD, 4 Doors, 7 Seats,White / -,182848,27913
F1461Q3212N,G8504F2760K,L3917B2925V,B4179D4375O,2016 Suzuki Vitara S Turbo (fwd),2016,USED,Front, 4 Doors, 5 Seats,- / -,72792,24990
Q1752L9579J,N9434Z1044S,H9668Y9268I,B3862F8269B,2017 Mazda CX-5 Maxx (4X2),2017,USED,Front, 4 Doors, 5 Seats,White / Black,148764,19888
F1301N1572G,T2629B9755E,I3118T6477G,P6914L5988D,2011 Kia Grand Carnival Platinum,2011,USED,Front, 4 Doors, 8 Seats,Silver / -,142277,12913
P3847N3399F,J8378N6261A,E6289Z7104E,T6918V2580A,2010 Hyundai I30 SX,2010,USED,Front, 5 Doors, 5 Seats,Grey / Grey,136142,11670
T1499W4429U,F2001I6208S,Z8647Z3824X,E8599V3543Z,2011 Ford Falcon XR6T,2011,USED,Rear, 2 Doors, 2 Seats,Grey / -,204221,32950
D4234D5185J,C4480I1527P,K1080V7116E,X5033W9482S,2019 Renault Koleos ZEN X-Tronic (4X2),2019,USED,Front, 4 Doors, 5 Seats,White / Black,57390,26990
H8439S6358S,X7663Y8935F,V9915I8835C,Y8930Y4078Y,2017 Mazda BT-50 XT (4X2),2017,USED,Rear, 4 Doors, 4 Seats,White / -,214766,18913
R8102A1567L,G4720J6648M,G8066J9515E,P9986S9999Z,2018 Mazda CX-3 S Touring (fwd) (5YR),2018,USED,Front, 4 Doors, 5 Seats,Red / -,95211,22771
R4019W4826R,J7659K1170X,Q6894Z9274J,O9409P7213Q,2018 Holden Captiva Active 7 Seater,2018,USED,Front, 4 Doors, 7 Seats,Red / Black,96044,18990
O2218H2174C,Y5902V5207A,D6937N8741O,S2495C1710U,2018 Volkswagen Amarok V6 TDI 550 Sportline,2018,USED,4WD, 4 Doors, 5 Seats,Grey / -,79144,37990
O5867Y1392C,W1496S9639N,O7110H3558N,T7515Z5418Z,2020 Subaru Forester 2.5I (awd),2020,USED,AWD, 4 Doors, 5 Seats,Silver / Black,61741,32670
B4512J3936T,O6290L3647Y,J9907U2009V,E6982Q4608I,2021 Subaru XV 2.0I-S AWD,2021,USED,AWD, 4 Doors, 5 Seats,White / -,69820,32990
B7251C4787U,X8284N4461I,G9249P2013H,H6402J1273M,2017 Land Rover Range Rover Evoque TD4 (110KW) SE Dynamic,2017,USED,AWD, 5 Doors, 5 Seats,Black / -,80599,40990
M6237W8552R,N5453O3166C,R8283K6757Q,Z9008H1072P,2014 Mercedes-Benz E250,2014,USED,Rear, 4 Doors, 5 Seats,Grey / Beige,99352,34990
B7956X6485Y,D6069P5254O,N7832J9094N,K4483B1463P,2017 Mitsubishi Triton GLS (4X4),2017,USED,4WD, 4 Doors, 5 Seats,Grey / Black,188584,28990
L7770L9209Y,R2329H2073E,I5013B9094X,H3442X4283N,2015 Toyota Hilux SR5 (4X4),2015,USED,4WD, 4 Doors, 5 Seats,White / -,154621,34995
B7697D4971A,W7330M8079O,U5051C9186Q,H9453Y7285H,2020 Kia Carnival S,2020,USED,Front, 4 Doors, 8 Seats,Grey / Black,59823,36670
K4670I7327W,U8047U6982J,B2352G7740H,W7841Q3426E,2021 Audi SQ2 2.0 Tfsi Quattro,2021,USED,AWD, 4 Doors, 5 Seats,White / -,12619,64800
I8280K6360G,V9699P9324A,M6662H1649S,J2361H3831N,2020 LDV T60 Trailrider (4X4),2020,USED,4WD, 4 Doors, 5 Seats,Grey / Black,90351,37888
Z6892R9496S,P3172N7831Y,T8411C1644J,O4987G1618O,2016 Volkswagen Polo 66 TSI Trendline,2016,USED,Front, 5 Doors, 5 Seats,White / Black Cloth,79263,16990
H6676O7205G,B4567X7339O,E7579N8057X,K1893T2604Y,2017 Mazda CX-5 Maxx Sport (4X4),2017,USED,AWD, 4 Doors, 5 Seats,Red / -,147966,22990
O3089O9521F,R9194L4764W,I6942N1595V,A4216F7259D,2021 Toyota HiAce Slwb GL (colours),2021,USED,Rear, 5 Doors, 2 Seats,White / Black,24913,59990
E3604Z5490S,K7793K9983U,M9970B6605K,W3033W5358M,2021 Volkswagen T-ROC 110TSI,2021,USED,Front, 4 Doors, 5 Seats,Blue / Black Oak-Ceramique,35485,34990
A9563E3342P,U9885Y7208V,F8255F5494W,H5098S3318Y,2014 Holden UTE SV6,2014,USED,Rear, 2 Doors, 2 Seats,Black / -,80925,29999
E2952Z2491H,M5263E9637S,N7286J7180T,C4350F7505N,2020 Nissan Pathfinder ST (2WD),2020,USED,Front, 4 Doors, 7 Seats,White / Black,58978,39980
G7575Z1753P,U5855K9370Z,T8374F7903L,G2730N1767M,2018 Land Rover Range Rover Sport SDV8 HSE,2018,USED,AWD, 4 Doors, 5 Seats,Silver / -,49103,118000
R7434Z2085M,K6347S4766L,H6799O9835D,W6346K3070B,2016 MG 6 Plus Essence,2016,USED,Front, 4 Doors, 5 Seats,Grey / Grey,51288,15990
Y5099U1684P,B9466X9498I,D6748J2918Z,E4074X1164H,2017 Ford Ranger XLT 3.2 (4X4),2017,USED,4WD, 4 Doors, 5 Seats,White / -,98218,37913
Y9440W3904L,B2390G4534K,C1789S3050U,K2753S5791D,2021 Toyota Corolla Ascent Sport (hybrid),2021,USED,Front, 4 Doors, 5 Seats,White / Black,46884,33980
Y9695H5848F,W3420I5954H,F5922H2449B,I2335B8436K,2020 Subaru Forester 2.5I (awd),2020,USED,AWD, 4 Doors, 5 Seats,Red / -,53321,33990
T6741G8632C,X2993B9054F,S4929C9280J,M3200X9512O,2021 Honda Civic VTI-LX,2021,USED,Front, 4 Doors, 5 Seats,- / Black,2022,44888
Y5278B1460N,N5173N4289I,A9810H2787R,T7632Y3624U,2021 Toyota Hilux Rugged X (4X4),2021,USED,4WD, 4 Doors, 5 Seats,Red / Grey,48975,69780
H2159L6801Z,E5658M3893P,J7278D4470G,S4486G3883S,2014 Hyundai I30 Trophy,2014,USED,Front, 5 Doors, 5 Seats,Silver / -,26875,19913
S9631N4856P,S9778N2328D,F2039L7670B,I9847L8753F,2017 Toyota Kluger GX (4X4),2017,USED,AWD, 4 Doors, 7 Seats,Blue / Black,169310,29882
E2154J2803B,F7013W5141M,K7849H9454U,K8304U3844Q,2018 Nissan Pathfinder TI (4X4),2018,USED,4WD, 4 Doors, 7 Seats,Red / Leather,70146,39990
S2232X1752Z,X7311I6512O,F7005G9424F,J5707V6927O,2016 Toyota Hilux Workmate,2016,USED,Rear, 2 Doors, 2 Seats,White / -,14350,26913
C3432I4893M,W3637L9739O,B1881R6882K,M4956O8834Q,2021 Hyundai I20 N TTR,2021,USED,Front, 5 Doors, 5 Seats,Silver / Black,17334,38369
S2981S9323O,D9004D1272T,F6822M2520J,P5860I3185S,2023 Volkswagen Tiguan R DSG 4MOTION,2023,NEW,Other,,,Silver / Black,15,92990
D3000G1085I,J3938D3386A,N8345N5144Y,S8763G7264D,2017 Hyundai Iload 3S Liftback,2017,USED,Rear, 4 Doors, 3 Seats,White / Grey,217312,19990
O4256V7639S,J2400O5682T,J7394B8043Z,Q5717C4261P,2021 Mazda 2 G15 Evolve,2021,USED,Front, 5 Doors, 5 Seats,White / -,5628,25990
L2229S3381N,I4943I2135C,N6570M5093B,I9852C6299B,2018 Mitsubishi Pajero Sport GLS (4X4) 7 Seat,2018,USED,4WD, 4 Doors, 7 Seats,- / -,116072,41830
K1877W8040F,X6115K9026T,W6163E6912U,W7146I1735J,2018 Suzuki Ignis GL,2018,USED,Front, 4 Doors, 5 Seats,White / Grey,37089,18999
D3272I5499Y,J8591A4247V,M2876A7548O,F3482D7628I,2013 Volkswagen Amarok TDI420 Highline (4X4),2013,USED,4WD, 4 Doors, 5 Seats,White / -,166201,28990
G8996W6503N,G3732Z9005M,P7372G3578V,S1933A8641W,2016 Holden Commodore SV6 Reserve Edition,2016,USED,Rear, 4 Doors, 5 Seats,Red / -,148348,21800
M5679Z1831G,J7757S8948Q,R7239R9459C,Y3028E1309L,2021 Toyota RAV4 GX (2WD) Hybrid,2021,USED,Front, 5 Doors, 5 Seats,Silver / -,60011,42990
J9497M3300C,G9700Q6883Y,Z5864Y8948M,R1457W9719H,2014 Toyota Kluger GX (4X2),2014,USED,Front, 4 Doors, 7 Seats,Black / Leather,98626,27990
E7972E3132Z,U5450D7711Q,M1020E1976J,Q9067U9952J,2018 Mini Cooper Cooper,2018,USED,Front, 5 Doors, 5 Seats,Red / -,29846,29800
G7800J8026D,L7093V8988F,H3149L4414Q,O8783R6906E,2015 Hyundai Tucson Highlander (awd),2015,USED,AWD, 4 Doors, 5 Seats,White / Black,49321,28450
K7757E8279L,R1952L9939N,A5808N1791V,C9438N6204F,2015 Toyota Corolla Ascent Sport,2015,USED,Front, 5 Doors, 5 Seats,White / Grey,135618,16888
C6273C4630U,R6693V1102G,T3587T4860Y,F5912T3726B,2005 Hyundai Terracan Crdi,2005,USED,4WD, 4 Doors, 7 Seats,Silver / -,409582,6950
G5387H4522M,F5072B2963T,J4060H8929Q,F1098Y1937D,2020 LDV T60 Trailrider 2 (4X4) D20,2020,USED,4WD, 4 Doors, 5 Seats,Red / Black,16681,35980
N6189J5837P,K9791E8575X,F9269U7191L,X5052Z8338P,2013 Toyota Landcruiser Prado Kakadu (4X4),2013,USED,4WD, 4 Doors, 7 Seats,Blue / Black,354028,29800
X3413P7772Y,K8549A2599R,N3156S2447P,B8296M3822X,2015 Holden Trax LS Active,2015,USED,Front, 4 Doors, 5 Seats,Orange / Grey,120435,10850
W1637M2921C,F6301Y8623W,X5110N8780V,E4348G5612O,2018 Volkswagen Golf 110 TSI Comfortline,2018,USED,Front, 5 Doors, 5 Seats,Blue / -,76000,23990
X1341G6345A,X7291U6636G,Q4635F9427Y,E4138H5412K,2013 Toyota Yaris YRS,2013,USED,Front, 5 Doors, 5 Seats,Silver / Grey,93037,11888
B6603S1015U,E9501B7935X,T6465C9075F,W8643B4348N,2016 Ford Ranger XLT 3.2 (4X4),2016,USED,4WD, 4 Doors, 5 Seats,White / -,100000,37800
O8657S6479Z,F5523Z4596L,U8394X3648Z,I6760K4208Z,2016 Volkswagen Tiguan 110 TDI,2016,USED,Other,,,Black / -,117380,28990
K2555P6339W,E7320Z6685M,V2271R4419L,H8723Q6827C,2011 Kia Cerato SI,2011,USED,Front, 5 Doors, 5 Seats,Red / -,105721,13990
J6484Z4521X,P7979X2966E,W8771C3937E,C1239U7640A,2000 Honda Integra Type-R,2000,USED,Front, 2 Doors, 4 Seats,Black / Black,205364,48880
W3541V4911P,Z8323W6403B,C2035S3552X,S9133Y6483J,2019 Toyota RAV4 GX 2WD Hybrid,2019,USED,Front, 5 Doors, 5 Seats,Blue / Black,83910,43990
J9015J9633D,W1519N9873F,B5408V2665I,D2368U7433A,2020 Mitsubishi ASX MR,2020,USED,Other,,,Black / -,57258,29990
L5107Q1164F,O9322E3027T,M4223C4159Z,I6060N3336W,2021 Audi Q5 40 TDI Quattro Mhev,2021,USED,AWD, 4 Doors, 5 Seats,Blue / Black,56184,56888
X1642D3074W,J4986I1058V,U8618H9338V,N5759G1863X,2021 Mitsubishi ASX ES (2WD),2021,USED,Front, 4 Doors, 5 Seats,White / Black,45500,26488
R6518F9343N,B9142M2564V,I1251P8932Q,R7705E7112F,2022 MG HS Essence X,2022,NEW,AWD, 4 Doors, 5 Seats,Silver / Knight Black,15,41990
L3665T3760Z,E2549Q6913D,X5350E1908S,Q1982R6392V,2016 Mazda CX-5 Maxx Sport (4X4),2016,USED,AWD, 4 Doors, 5 Seats,Blue / Cloth,96279,22800
M4514P9317F,M8210R1512S,I5431L1022Q,J1496C8196J,2009 Holden Colorado LX (4X4),2009,USED,4WD, 4 Doors, 5 Seats,White / -,189208,15500
E3461W3129Y,S1417H4088W,W3460C2500L,Z2011J1322J,2023 Ssangyong Korando ELX,2023,NEW,Front, 5 Doors, 5 Seats,Blue / -,5,33585
V4414V3231U,D9603R9699F,V3990D5200X,T8910F1828A,2017 Land Rover Discovery Sport TD4 (132KW) HSE 7 Seat,2017,USED,AWD, 4 Doors, 7 Seats,White / Black,71432,36980
W4232W3880D,U8357O2743L,X4842T3593C,X1835O9942W,2018 Nissan Qashqai ST,2018,USED,Front, 4 Doors, 5 Seats,White / -,110385,22888
X1657H1085J,U5045Q8172O,M4457U8594B,X2980Y5435P,2015 Toyota Landcruiser Prado GXL (4X4),2015,USED,4WD, 4 Doors, 7 Seats,Grey / -,210140,46990
G7731X2178I,F1190K2900S,F7571J5420O,Q3970B7951X,2020 Hyundai Iload 3S Liftback,2020,USED,Rear, 4 Doors, 3 Seats,Silver / -,56286,38999
W5161M1732P,F3854A2440Q,U1582M5468A,Y5873Y6357H,2018 Volkswagen Golf R,2018,USED,AWD, 5 Doors, 5 Seats,White / -,137605,44950
C9632M7052J,L8657R6324S,T5330U5515F,S1785R8609V,1998 Nissan Skyline GT-R V-Spec,1998,USED,Other,,,White / Grey,48239,105880
P5614B9244R,X2918N7486J,N7235C5999C,J1881V3219B,2017 Holden UTE SS-V Redline,2017,USED,Rear, 2 Doors, 2 Seats,Silver / Dark Grey,54608,67990
F7432E1161C,M8627E5855W,R4109Z5367K,T8977R9007C,2019 Nissan X-Trail ST-L (2WD),2019,USED,Front, 4 Doors, 5 Seats,Grey / Leather,38092,30990
H6370D7334L,R9117G2116Y,O7301U6416M,B8437I4230N,2019 Holden Calais V (5YR),2019,USED,AWD, 5 Doors, 5 Seats,Grey / Leather,78324,33490
T9075F3599Y,K4232I1988B,P4508H5320A,I8928I4790P,2018 Kia Sportage SLI (awd),2018,USED,AWD, 4 Doors, 5 Seats,White / -,67770,29800
F6465L9155L,H2337E5268H,C5234Z8053K,O4019G2560C,2013 Jeep Grand Cherokee Limited (4X4),2013,USED,4WD, 4 Doors, 5 Seats,White / Leather,225041,20930
G1291N4543X,I6676O1431W,R7709I5540J,M2389N6615E,2016 Ford Ranger Wildtrak 3.2 (4X4),2016,USED,4WD, 4 Doors, 5 Seats,Orange / Black,99298,41990
T5283X6605J,G5234W5084P,U4164J4365U,U7849R6816B,2018 MG ZS Essence,2018,USED,Front, 4 Doors, 5 Seats,Red / -,91910,17913
I3882A6194I,N7769X6954E,X9372A3567C,B3148J9738O,2017 Subaru XV 2.0I,2017,USED,AWD, 4 Doors, 5 Seats,Silver / Black,116496,24990
R7568W1746V,R9185R7366C,F7327G6736E,V4653D5686H,2022 Hyundai Santa FE Elite Crdi (awd),2022,DEMO,AWD, 4 Doors, 7 Seats,Blue / Black,256,59071
V1086F1532R,C3660E5763U,F7565F1246U,W2194M3712O,2015 Jaguar XF 2.0 R-Sport,2015,USED,Rear, 4 Doors, 5 Seats,Black / -,109981,35990
U7482M5436V,X3126Z6130C,S8912A5357D,J7935K5748M,2020 Ford Transit 350L (Mid Roof),2020,USED,Front,,,White / Black,78289,54980
Q2547B1832V,X7299Q6374L,G2727X6728U,K3060Z1941L,2020 LDV D90 Executive (2WD),2020,USED,Rear, 4 Doors, 7 Seats,Grey / -,39739,30500
H1317Z8565F,T6794A6404J,N1652M4792H,A5757T5259W,2020 Toyota RAV4 Cruiser AWD Hybrid,2020,USED,AWD, 5 Doors, 5 Seats,Silver / -,40800,57690
B9575X5789E,A1437P6351W,H7603W5386P,R5367A2698D,2015 Holden Colorado LS (4X4),2015,USED,4WD, 4 Doors, 5 Seats,White / -,230000,24988
A8987F2173Z,T4411W2563T,G1642Z4373I,J9983N7318S,2018 Renault Master Mid Roof MWB,2018,USED,Front,,,White / -,101708,36913
I2173J9994H,I4859L9374I,U8119Q4459M,E5968H9166S,2020 Kia Stinger GT-Line (black Leather),2020,USED,Rear, 4 Doors, 5 Seats,Blue / -,88742,47950
U2034K6607S,N7635H7277V,P7325O8156V,E2627B7150P,2016 Subaru Forester 2.0D-S,2016,USED,AWD, 4 Doors, 5 Seats,Blue / Black Leather,157609,22990
W6165J7227M,T6106T9632Y,V4292F1179S,D4558M9388G,2019 Skoda Octavia RS 245 180 TSI,2019,USED,Front, 4 Doors, 5 Seats,Red / Leather,84481,34250
H9861W3881O,O5280M6527A,G2966L2302Y,D9545F5222F,2023 Subaru BRZ S,2023,USED,Rear, 2 Doors, 4 Seats,Blue / Black,301,43888
S4454A6828O,G1219N3506P,R4058W8403V,H8807M7912R,2000 Toyota Crown Athlete V,2000,USED,Other,,,Black / Grey,0,24990
H9569F2919B,J4791B9962V,A1836L7830G,X6459P8652O,2012 Nissan X-Trail,2012,USED,Other,,,White / -,178428,14990
S4570J9610W,I5967T1098P,F9261S1359H,X3552G3615V,2020 Nissan X-Trail ST (4WD) (5YR),2020,USED,4WD, 4 Doors, 5 Seats,Silver / -,50994,28990
D2491Z3982Q,J4627C5565B,Y3784R2284G,Z3518C5606A,2021 Peugeot 5008 GT 1.6 THP,2021,USED,Front, 4 Doors, 7 Seats,White / Black,12691,45986
H6308X9694U,M1429Y4401R,W9760N6429D,K7702J4240D,2010 Subaru Tribeca 3.6R Premium (7 Seat),2010,USED,AWD, 4 Doors, 7 Seats,Black / -,164123,14990
H2375I9538T,W4472Z8345O,T1910P7218V,U7376O1948E,2020 Skoda Octavia 110 TSI Base,2020,USED,Front, 4 Doors, 5 Seats,White / Cloth,77716,25990
K1443F7715Y,E9634G9138U,R3315E6500P,X5593K6293T,2022 Porsche Cayenne GTS,2022,USED,AWD, 4 Doors, 5 Seats,Brown / Red,984,216880
R6485A5524Q,E4533C1292B,Q4996M2113V,P9509H3446D,2015 Fiat Freemont,2015,USED,Front, 4 Doors, 5 Seats,White / -,64250,19999
S8391S6652X,C6966F6723F,Y9325N8055S,O6853Y2570K,2004 Toyota Landcruiser Sahara (4X4),2004,USED,4WD, 4 Doors, 8 Seats,Black / -,350999,69900
I7367V2474O,H5823A5060W,E2004R1395Q,R4213N8620G,2008 Holden Commodore SS,2008,USED,Rear, 2 Doors, 2 Seats,Black / -,162998,24988
E3137D6755F,F2770H4200Y,Q7605C8817S,G1315V2606U,2021 Volkswagen Golf GTI,2021,USED,Front, 5 Doors, 5 Seats,White / Cloth,8202,49990
I1121F7133Q,M7271O3072F,X5120Q4411E,D2879E1574G,2015 Subaru WRX Premium (awd),2015,USED,AWD, 4 Doors, 5 Seats,White / Black,120047,27888
R8765J3501P,O5627A6671B,X2261G8254E,W1015T3628J,2019 Volkswagen Tiguan 132 TSI Comfortline,2019,USED,AWD, 4 Doors, 5 Seats,Grey / -,56689,31888
K1132K9386S,L7052Y5319N,L8752I5850R,R7713X3817Q,2023 Mitsubishi Triton GLS (4X4),2023,NEW,4WD, 4 Doors, 5 Seats,White / Black Leather,0,60823
J4522C1429K,U1303I1269U,G7776F1208S,P1639N7981R,2018 Mitsubishi Triton GLS (4X4),2018,USED,4WD, 4 Doors, 5 Seats,White / Grey,214326,29990
Z3132A2341D,K2714U3331G,N2162V3148I,I2813N7026S,2015 BMW 328I Sport Line,2015,USED,Rear, 4 Doors, 5 Seats,White / -,159780,23990
B1166O8112G,K7144N2755R,J1296E3244O,I1235N1918F,2020 Toyota GR Yaris GR,2020,USED,AWD, 3 Doors, 4 Seats,White / -,24633,47995
C2026K1203W,M3914B7569N,L6274M5583B,U6479C1603G,2018 Holden Barina LS (5YR),2018,USED,Front, 5 Doors, 5 Seats,Black / -,17939,17490
D4946H2596Q,L9891M1182C,H7583Y5839X,X7799S3951S,2018 Kia Sportage AO Edition,2018,USED,Front, 4 Doors, 5 Seats,White / -,46098,27986
H8917O1670A,O7322N2846P,B2204B4772C,K8985Q2237A,2018 Toyota Camry Ascent (hybrid),2018,USED,Front, 4 Doors, 5 Seats,White / -,47508,35990
R4677N1399A,P5750L7647F,J7477T5344H,B2268S8407N,2019 Mitsubishi Triton GLS (4X4),2019,USED,4WD, 4 Doors, 5 Seats,Grey / Black,121290,38888
Y6588W1570B,S7712G8268T,N6598I7709R,N4521M3752V,2013 Holden Colorado LX (4X4),2013,USED,4WD, 4 Doors, 5 Seats,Silver / Black,224875,19990
I8422Y2494G,F4221G2850F,Q6623N1680Q,W4750M3255I,2017 Nissan X-Trail TI (4WD),2017,USED,4WD, 4 Doors, 5 Seats,Blue / Leather,104591,27888
F6216U5720K,S8406X8339C,Z4834S6598A,P8724K5298S,2017 Mazda 3 Maxx,2017,USED,Front, 5 Doors, 5 Seats,Grey / -,81664,22990
